Date,CapacityBytes,Model,SerialNumber,SMART_1_Raw,SMART_2_Raw,SMART_3_Raw,SMART_4_Raw,SMART_5_Raw,DiskFailure
6/26/14,4.00E+12,ST4000DM000,Z30065LP,89597168,0,4016,14,0,No
1/16/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSMBZH,0,0,4068,27,0,Yes
12/21/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3ATPF,0,0,32817,29,0,No
12/22/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9YWGA,0,0,9137,26,0,No
3/25/14,1.50E+12,ST31500541AS,9XW01XJQ,77695635,0,38252,20,0,No
6/8/15,3.00E+12,WDC WD30EFRX,WD-WMC4N2515369,11,0,6049,20,0,Yes
8/25/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSGH8H,0,0,1641,28,0,No
9/8/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGT0NWH,0,0,295,26,0,No
7/5/15,4.00E+12,ST4000DM000,S30114WF,68334752,0,1880,19,0,No
4/18/14,3.00E+12,ST3000DM001,W1F08Q74,48174656,6584,18310,22,0,Yes
12/22/14,3.00E+12,ST3000DM001,S1F0RT13,199623512,3160,19772,26,16,Yes
1/8/14,1.50E+12,ST31500541AS,9XW02JRC,227415769,1451,36430,18,0,Yes
1/6/15,3.00E+12,WDC WD30EFRX,WD-WCC4N0300786,0,0,8992,26,0,Yes
11/19/14,3.00E+12,WDC WD30EFRX,WD-WCC1T1501799,23,0,8509,23,1,Yes
5/21/13,3.00E+12,ST3000DM001,W1F0CCF2,194423632,1832,7466,26,0,Yes
3/4/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGUMDEJ,0,0,3702,26,0,No
7/31/14,3.00E+12,ST3000DM001,S1F0QXZL,109749672,0,16301,24,0,No
6/19/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1UYSC,0,0,24302,26,0,No
1/26/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGRX0JJ,0,0,4594,32,0,No
3/5/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1321YNG149HA,0,0,22526,24,0,No
11/17/13,3.00E+12,WDC WD30EZRX,WD-WMAWZ0285652,3,1,12130,24,0,No
7/28/14,1.50E+12,ST31500541AS,6XW059CA,51100833,0,9883,25,0,Yes
8/3/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG18JBC,0,0,17388,26,0,No
5/30/13,3.00E+12,ST3000DM001,Z1F0AM4A,165265360,0,370,26,32,Yes
10/29/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9YE8A,0,0,8692,30,0,No
10/8/14,1.50E+12,ST31500341AS,9VS1KTRB,225124848,4085,47460,26,0,Yes
7/1/14,1.50E+12,ST31500541AS,5XW03LXH,49550597,0,41225,24,0,Yes
1/28/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3AUHA,0,0,20405,26,0,No
5/21/13,1.50E+12,ST1500DL003,5YD8WRVA,1393736,0,3742,19,0,Yes
11/19/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1313YNG22UKC,33555674,1995,15624,25,0,Yes
8/21/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3151A,0,0,24132,22,0,No
3/30/14,1.00E+12,WDC WD10EADS,WD-WCAU47236387,0,0,42948,31,0,No
6/28/14,1.00E+12,WDC WD10EADS,WD-WCAU47699465,9,0,45332,26,0,No
10/14/14,3.00E+12,ST3000DM001,S1F0L18W,223520088,0,19555,33,0,No
9/13/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGM1K2H,0,0,2600,27,0,No
4/19/13,3.00E+12,ST3000DM001,W1F09V2Z,25767032,0,8201,25,0,Yes
2/26/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1SEWC,2,0,30369,29,0,No
7/26/14,3.00E+12,ST3000DM001,S1F048F2,191959872,0,18322,24,0,Yes
7/20/15,3.00E+12,ST3000DM001,S1F0LD15,241057576,4360,26093,26,8,Yes
5/26/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG2PWWA,0,0,18269,30,0,No
5/21/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGABU7A,0,0,21169,26,0,No
7/26/14,4.00E+12,ST4000DM000,Z3014P53,214455960,0,3393,26,0,No
5/29/14,3.00E+12,ST3000DM001,W1F0N4DE,223997864,32,15076,32,104,Yes
9/5/14,4.00E+12,ST4000DM000,Z300E02W,242315640,0,8700,25,0,No
6/30/15,4.00E+12,ST4000DM000,Z300GYLF,28608568,832,15933,33,512,Yes
8/20/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMN16J,0,0,3509,32,0,No
10/8/14,4.00E+12,ST4000DM000,W300R8WB,79879328,0,4012,22,0,No
8/5/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG2S70A,0,0,32501,25,0,Yes
2/23/15,1.50E+12,ST31500541AS,9XW01DMH,156060605,3480,45987,24,1,Yes
10/8/14,3.00E+12,ST3000DM001,S1F02WHE,57282448,0,21111,25,8,Yes
4/3/15,4.00E+12,ST4000DM000,Z300XGMP,28422928,0,12074,26,0,No
4/11/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J5HS5F,0,0,18615,27,0,No
11/30/14,1.50E+12,ST31500341AS,9VS2BYFN,128589465,13,44009,32,0,Yes
9/15/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRZULH,282662912,37,2263,32,112,Yes
12/8/13,1.50E+12,ST31500541AS,6XW0QXJ4,170764026,0,34029,19,0,No
10/18/13,1.50E+12,ST31500341AS,9VS21RN0,168150124,2905,34227,27,0,Yes
7/4/15,4.00E+12,ST4000DM000,Z300GQA1,162292888,0,17256,26,0,No
2/3/14,4.00E+12,ST4000DM000,W300JS02,134093240,0,3515,18,0,No
10/7/14,3.00E+12,ST3000DM001,S1F01HQG,119480752,34112,22790,26,78,Yes
10/5/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG335EH,0,0,12818,23,0,No
10/20/14,4.00E+12,ST4000DM000,Z3015CHJ,229973224,0,4973,32,0,No
1/30/14,3.00E+12,WDC WD30EFRX,WD-WMC1T0867403,0,0,10038,29,0,No
11/24/14,4.00E+12,ST4000DM000,S300859N,64892016,0,6270,28,0,No
7/10/13,1.50E+12,ST31500541AS,6XW0VP67,89782199,0,30165,24,0,No
11/20/14,4.00E+12,ST4000DM000,W300SP9R,166971600,0,6720,30,0,Yes
2/26/15,3.00E+12,WDC WD30EFRX,WD-WMC4N1399307,558,0,8549,21,0,Yes
5/12/15,4.00E+12,ST4000DM000,Z3005QFE,185233680,0,15264,29,0,Yes
9/8/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GEK96X,0,0,33669,29,0,No
5/14/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9GEGTDT,0,0,31425,27,0,Yes
9/16/14,4.00E+12,ST4000DM000,W300T3EK,238830488,0,3486,23,0,Yes
3/21/14,4.00E+12,ST4000DM000,W300E0EQ,137630960,0,5637,23,0,No
7/10/14,3.00E+12,ST3000DM001,Z1F0LDRK,213694624,432,17241,36,248,Yes
7/20/14,3.00E+12,ST3000DM001,W1F0QQ23,20323433,8768,17919,23,16,Yes
12/22/14,3.00E+12,ST3000DM001,Z1F0LVJP,56545863,22920,20671,25,2560,Yes
12/22/14,4.00E+12,ST4000DM000,Z300XEB9,227837328,0,8358,27,0,No
7/4/13,3.00E+12,ST3000DM001,W1F03BHY,133989336,0,11819,26,0,Yes
3/6/15,4.00E+12,ST4000DM000,Z3029GY9,103368160,0,2122,31,0,No
6/1/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTX84H,0,0,5937,28,0,Yes
8/25/14,4.00E+12,ST4000DM000,Z3015JD6,93356560,0,3254,21,0,No
4/19/13,1.50E+12,ST31500541AS,5XW02LSS,206713241,0,30109,20,0,Yes
4/3/15,4.00E+12,ST4000DX000,Z1Z05QD2,2940308,0,16843,34,0,No
5/9/13,3.00E+12,ST3000DM001,S1F0S49V,71138136,0,5586,24,0,No
4/21/15,6.00E+12,ST6000DX000,Z4D05VEG,229866328,0,487,28,0,Yes
2/25/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTKPVH,0,0,3872,23,0,No
11/12/14,4.00E+12,ST4000DM000,Z30164QF,114797176,0,6007,25,56,Yes
7/7/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J0A4AF,0,0,22228,28,0,No
5/15/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3KJDF,0,0,19181,25,0,No
3/27/15,1.00E+12,WDC WD10EADS,WD-WCAU46997952,24,0,51927,32,0,No
7/7/14,3.00E+12,ST3000DM001,Z1F0LGG1,113307986,7552,17170,31,1840,Yes
1/28/15,3.00E+12,ST3000DM001,W1F0FW0S,229400712,0,20808,26,8,Yes
9/25/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA3ZLA,0,0,24333,29,0,No
1/2/15,4.00E+12,ST4000DM000,Z3012ABY,123702928,16,895,17,0,Yes
7/6/15,2.00E+12,Hitachi HDS722020ALA330,JK1171YBK1LP9F,0,0,34490,39,0,No
5/6/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGRXDUJ,0,0,6395,27,0,No
7/14/13,3.00E+12,ST3000DM001,S1F03353,102283000,0,12582,26,8,No
8/3/14,4.00E+12,ST4000DM000,W300697P,62267856,0,4987,23,0,No
12/2/14,1.50E+12,ST31500341AS,9VS2BWR1,189789379,3,44056,31,3,Yes
7/4/15,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGK6U4A,0,0,29754,27,0,No
1/14/14,3.00E+12,ST3000DM001,S1F0350L,184635512,49120,16990,24,88,Yes
7/1/14,3.00E+12,ST3000DM001,W1F09YKD,229647368,3296,18210,27,0,Yes
4/27/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9GPBT8F,0,0,29778,25,0,No
3/31/15,5.00E+11,WDC WD5000LPVX,WD-WX61A24V0027,0,0,6984,28,0,Yes
5/9/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8JS2DMX,0,0,26273,31,0,No
4/13/14,3.00E+12,WDC WD30EFRX,WD-WCC4N0383783,0,0,247,25,0,No
7/10/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG7G93A,0,0,28418,29,0,No
8/7/14,4.00E+12,ST4000DM000,Z300NX58,125684688,0,4222,27,0,No
6/12/14,3.00E+12,ST3000DM001,W1F0L2EW,42179824,37504,17008,25,256,Yes
9/6/15,4.00E+12,Hitachi HDS5C4040ALE630,PL2321LAGAS4TJ,0,0,20289,27,0,No
6/8/14,3.00E+12,ST3000DM001,W1F0A57P,204174920,0,19006,31,0,No
12/21/13,4.00E+12,ST4000DM000,Z300WPGN,95012312,0,125,23,0,No
9/23/15,4.00E+12,ST4000DM000,Z302400A,211854216,0,8216,20,96,Yes
8/15/14,1.50E+12,ST1500DL003,5YD8WRES,2359880,0,14507,27,0,No
10/29/14,4.00E+12,ST4000DM000,Z300KFR5,53851720,0,7874,24,0,Yes
8/7/13,1.50E+12,ST31500541AS,9XW01DJ0,91847236,0,32001,20,3,Yes
12/19/14,4.00E+12,ST4000DM000,W300KQ68,15124329,4584,9860,20,368,Yes
5/3/15,3.00E+12,Hitachi HDS723030ALA640,MK0301YHGLYMMA,0,0,29207,36,0,No
9/9/14,4.00E+12,ST4000DM000,Z3016LWP,115650072,0,4687,30,0,No
11/24/14,4.00E+12,ST4000DM000,Z300X5LG,20877496,0,8235,23,0,No
12/5/14,3.00E+12,ST3000DM001,W1F19BPT,109768040,16,16750,28,0,No
3/21/14,4.00E+12,ST4000DM000,W300D8QD,215439064,0,6538,26,0,No
5/15/15,4.00E+12,ST4000DM000,Z300X8AZ,34252648,0,11789,25,0,Yes
6/16/15,2.00E+12,Hitachi HDS722020ALA330,JK1174YAHHA72W,0,38,9369,39,4,Yes
9/24/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG37JBA,0,0,24931,23,0,No
4/26/14,3.00E+12,ST3000DM001,S1F131F6,136006208,0,11284,26,0,No
6/13/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG7KTJA,0,0,19038,30,0,No
2/11/15,3.00E+12,Hitachi HDS723030ALA640,MK0311YHG6S5KA,0,0,26906,25,0,No
10/16/14,3.00E+12,ST3000DM001,W1F096ZV,26457184,0,20772,31,0,Yes
9/12/14,3.00E+12,Hitachi HDS723030ALA640,MK0301YHGMA84D,0,0,23608,26,0,No
7/24/15,6.00E+12,ST6000DX000,Z4D031TK,101939648,0,851,30,0,Yes
7/20/14,3.00E+12,ST3000DM001,W1F09VVR,187133752,0,20011,32,16,No
4/16/15,4.00E+12,ST4000DM000,Z300ZTXP,153927320,0,10443,28,456,Yes
5/22/14,3.00E+12,ST3000DM001,S1F01MG9,19689024,64648,19069,24,88,Yes
11/4/13,2.00E+12,ST32000542AS,5XW0JY2D,61406683,0,12308,26,0,Yes
7/11/13,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGK63MA,0,0,17789,27,0,No
3/18/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9K88A,0,0,21072,27,0,No
7/22/14,2.00E+12,Hitachi HDS722020ALA330,JK1181YAJ437AV,0,0,35605,39,0,No
12/17/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG34P7H,5111808,1757,6796,21,16,Yes
6/2/14,3.00E+12,ST3000DM001,S1F007YW,95197456,0,19339,27,0,No
12/17/14,1.50E+12,ST1500DL003,5YD5HHAL,5945616,0,12487,28,0,Yes
11/19/13,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGESGMA,2903834624,25,20934,20,0,Yes
3/7/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1JMZC,0,0,30595,26,0,No
5/27/14,3.00E+12,ST3000DM001,S1F05SSN,160117152,1552,16351,29,0,Yes
9/8/14,3.00E+12,ST3000DM001,Z1F06985,58019488,72,21237,23,0,Yes
8/6/13,3.00E+12,ST3000DM001,S1F0CQZH,193933184,64664,5290,22,16,Yes
11/28/14,3.00E+12,Hitachi HDS723030ALA640,MK0301YHGL7XTA,0,0,25464,25,0,No
4/4/15,4.00E+12,ST4000DM000,Z300GPJG,237400216,0,15119,27,0,No
3/15/14,4.00E+12,ST4000DM000,Z300W0S3,142750104,0,1367,22,0,No
10/7/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9YBYA,0,0,17186,22,0,No
8/18/13,1.50E+12,ST31500541AS,6XW03604,210398616,0,34525,30,0,No
1/29/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN3J8J,0,0,5913,26,0,No
12/26/14,1.50E+12,ST31500341AS,9VS2A30Q,140126574,1111,47592,27,0,Yes
6/13/13,1.50E+12,ST31500341AS,9VS10S4Z,152215385,2899,2388,25,0,Yes
9/12/15,5.00E+11,WDC WD5000LPVX,WD-WX61EC3JWK66,0,0,10818,40,0,No
8/24/15,4.00E+12,ST4000DM000,Z300GPYQ,117956496,0,18529,22,64,Yes
3/13/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3H8WF,0,0,25312,22,0,No
3/20/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGPR23J,0,0,5048,32,0,No
7/20/15,4.00E+12,ST4000DM000,S300XS17,88831048,0,4376,25,0,Yes
4/20/14,3.00E+12,ST3000DM001,S1F0437Z,16483616,248,16730,23,80,Yes
11/13/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9V59A,0,0,18026,27,0,No
6/1/15,4.00E+12,ST4000DM000,Z300RHK5,149199912,112,12221,33,48,Yes
5/20/15,4.00E+12,ST4000DM000,Z3014BTZ,83396816,48,10066,31,0,Yes
8/14/15,5.00E+11,WDC WD5000LPVX,WD-WXA1A8421417,0,0,2523,25,0,Yes
12/9/14,4.00E+12,ST4000DM000,Z300ZKG4,162901048,0,7374,20,0,No
4/8/15,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1UJ0C,0,0,19047,24,0,No
1/31/14,4.00E+12,ST4000DM000,W3009NCV,62599784,0,5266,24,0,No
8/3/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSHG5H,0,0,8337,33,0,No
10/22/14,3.00E+12,ST3000DM001,S1F0E9RG,177701936,0,11046,22,0,Yes
4/13/15,4.00E+12,ST4000DM000,S30088SG,53950776,0,9174,28,0,No
9/25/14,3.00E+12,ST3000DM001,S1F07J8G,191069640,0,11117,26,0,Yes
5/15/15,4.00E+12,ST4000DM000,Z3025CE2,56513118,0,2818,24,0,Yes
12/30/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9ZH9A,0,0,10429,25,0,No
5/29/14,3.00E+12,ST3000DM001,S1F05P8N,44319120,496,16411,26,168,Yes
2/12/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG368GH,0,0,5141,28,0,No
6/14/15,4.00E+12,TOSHIBA MD04ABA400V,45C8K0QIFMYB,0,0,634,17,0,Yes
8/13/14,3.00E+12,ST3000DM001,S1F0R025,218449568,0,17567,23,8,Yes
2/13/14,1.50E+12,ST31500541AS,6XW27Z8H,131089830,0,16508,23,0,No
9/3/15,5.00E+11,ST500LM012 HN,S2ZYJ9AFA09526,0,0,1177,35,0,Yes
4/9/14,3.00E+12,ST3000DM001,S1F0CSK7,103687336,1848,15271,26,16,Yes
4/7/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSYMZH,0,0,4617,27,0,Yes
3/14/14,3.00E+12,ST3000DM001,S1F04DF3,214947800,0,17472,18,0,Yes
5/18/15,1.50E+12,ST31500541AS,6XW049YA,69563339,0,48997,28,0,No
7/25/14,3.20E+11,ST320LT007,W0Q218LD,1704696,0,7868,28,0,Yes
10/22/13,3.00E+12,ST3000DM001,S1F01Q2F,197507101,64696,14217,23,40,Yes
7/15/14,3.00E+12,ST3000DM001,W1F09140,30178872,488,19912,30,65528,Yes
1/21/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG5NHSA,0,0,15558,25,0,No
9/12/14,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1UGKC,0,0,14015,21,0,No
7/21/14,4.00E+12,ST4000DM000,Z3015T2K,178114152,0,3486,24,0,Yes
1/14/14,1.50E+12,ST31500541AS,6XW038NK,90447587,0,36263,20,2,Yes
8/12/14,3.00E+12,ST3000DM001,W1F0Q9K0,157555488,0,18472,24,0,Yes
11/21/14,80026361856,WDC WD800AAJS,WD-WCAV3E974559,0,0,23539,27,0,No
7/24/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3EVSA,65536,0,24721,28,0,No
3/5/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG34H2H,0,0,8666,24,0,No
7/28/14,3.00E+12,ST3000DM001,W1F0B1H9,60189880,360,18856,21,0,Yes
8/9/13,2.00E+12,Hitachi HDS722020ALA330,JK1101YAJJGX3Z,0,0,24193,25,0,No
3/27/14,3.00E+12,ST3000DM001,W1F1TN04,117965920,0,5348,22,0,Yes
11/12/14,1.50E+12,ST31500341AS,9VS1ZASB,68057670,81,47532,31,1,Yes
1/15/14,3.00E+12,WDC WD30EFRX,WD-WCC1T1276961,5697,241,1860,22,255,Yes
6/26/15,2.00E+12,WDC WD20EFRX,WD-WMC4M2932733,16542,1,9724,19,0,Yes
12/31/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9S2PA,0,0,18380,26,0,No
11/9/14,3.00E+12,ST3000DM001,W1F0WJKM,219338144,6616,18735,23,0,Yes
8/14/14,3.00E+12,ST3000DM001,S1F033LP,197014608,0,20618,30,0,Yes
5/18/15,6.00E+12,ST6000DX000,Z4D07ZSD,24466245,1208,940,24,0,Yes
6/2/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA3T5A,0,0,4706,27,0,No
11/12/14,4.00E+12,ST4000DM000,Z300XM49,156922208,0,7398,28,528,Yes
5/16/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9W47A,0,0,13642,27,0,No
10/22/13,3.00E+12,ST3000DM001,S1F05QR7,162894016,0,11166,33,0,Yes
4/30/14,3.00E+12,ST3000DM001,S1F0FYJ5,227626680,0,15530,29,0,Yes
2/12/14,1.50E+12,ST31500541AS,5XW01B7T,16554232,0,36739,19,0,No
10/13/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GGLD1X,655688,56,34511,24,19,Yes
1/31/15,4.00E+12,ST4000DM000,Z3029ALR,141432864,0,1119,29,0,No
9/19/14,3.00E+12,ST3000DM001,S1F0CT4H,26634480,0,19184,27,0,No
8/23/14,3.00E+12,ST3000DM001,S1F0CWYM,235145472,0,18478,22,0,Yes
11/19/14,5.00E+11,ST500LM012 HN,S2ZYJ9BF515151,0,0,717,28,0,No
12/31/14,2.00E+12,Hitachi HDS722020ALA330,JK1171YAK2044N,65536,0,39146,29,0,No
1/5/15,1.50E+12,ST31500541AS,9XW0338H,147371983,268,37861,26,1,Yes
7/19/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS7L9H,0,0,728,30,0,No
7/17/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1321YNG0N7GA,0,0,16979,22,0,No
4/26/14,3.00E+12,ST3000DM001,W1F0ADL8,44291920,192,16101,28,0,Yes
8/23/14,1.50E+12,ST31500541AS,6XW0P8Z3,207541044,740,31502,28,0,Yes
7/16/14,4.00E+12,ST4000DM000,Z300P88C,24125075,12488,6435,19,18384,Yes
4/5/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3KX8A,0,0,22010,23,0,No
4/17/14,3.00E+12,ST3000DM001,W1F0A4C4,126461240,0,17278,20,0,Yes
7/28/14,3.00E+12,ST3000DM001,S1F051FE,133022496,0,19317,23,0,Yes
8/15/14,3.00E+12,ST3000DM001,W1F09V00,110992712,0,19811,26,0,Yes
8/8/14,3.00E+12,ST3000DM001,W1F0BF4D,192688056,1008,18599,26,0,Yes
2/7/14,3.00E+12,ST3000DM001,S1F034SR,84898000,0,16654,24,120,Yes
7/14/14,3.00E+12,ST3000DM001,S1F0CT93,37301394,4936,17576,29,0,Yes
1/2/14,1.50E+12,ST1500DL003,5YD7VB86,1149648,0,4108,26,0,Yes
6/19/13,1.50E+12,ST31500541AS,6XW0BK8M,62809749,2644,27713,26,0,Yes
7/17/14,3.00E+12,ST3000DM001,S1F059PD,115214920,0,19027,28,0,Yes
8/29/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J1MLDF,65536,0,30474,34,0,No
10/22/13,1.50E+12,ST31500541AS,6XW0WHDY,56313207,0,30778,19,10,Yes
1/11/14,4.00E+12,ST4000DM000,Z300W96V,9412680,0,1667,25,0,No
10/20/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN18EJ,0,0,2098,26,0,No
1/21/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSPP5H,0,0,3534,25,0,No
8/7/15,5.00E+11,WDC WD5000LPVX,WD-WX91A14R6511,0,0,11808,25,0,Yes
9/6/15,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1LEKC,0,0,22970,28,0,No
12/31/13,3.00E+12,WDC WD30EZRS,WD-WCAWZ0257539,0,0,10651,23,30,Yes
5/8/15,3.00E+12,ST3000DM001,Z1F1653X,68239312,0,20341,36,16,Yes
10/7/14,3.00E+12,ST3000DM001,S1F0LK0E,226369424,0,18223,22,0,Yes
5/29/14,1.50E+12,ST31500541AS,6XW0W4GF,189824415,2130,38251,28,4,Yes
7/12/15,4.00E+12,ST4000DM000,Z302AYTQ,71729768,0,3732,23,0,Yes
3/20/14,4.00E+12,ST4000DM000,W3004Y7M,216243560,0,5253,13,0,No
10/19/13,3.00E+12,ST3000DM001,S1F13CMG,56983296,0,6749,24,0,No
2/20/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS2HPH,0,0,5937,34,0,No
2/26/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG6UZ5A,0,0,25287,24,0,No
6/15/15,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GG482X,0,1,40080,24,0,Yes
2/14/15,4.00E+12,ST4000DM000,Z302AL3K,192837920,0,559,20,0,No
4/10/14,3.00E+12,ST3000DM001,Z1F0LDLS,205334080,1416,14892,28,8,Yes
3/6/14,3.00E+12,ST3000DM001,S1F04A0F,158073744,2208,10779,24,0,Yes
2/26/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3D6DF,262157,2,34194,37,0,No
2/11/15,4.00E+12,ST4000DM000,W300E2CY,39062328,0,14535,17,0,No
7/28/14,2.00E+12,Hitachi HDS722020ALA330,JK1131YAHLDEPV,0,0,35655,33,0,No
6/9/14,3.00E+12,ST3000DM001,S1F01TTK,2769280,888,19559,27,8,Yes
8/2/14,3.00E+12,ST3000DM001,S1F01LLF,68800120,472,18963,29,0,Yes
5/21/15,3.00E+12,ST3000DM001,W1F0WBTM,91542544,0,23174,27,16,Yes
4/13/15,4.00E+12,ST4000DM000,Z302DK32,7172768,48,1517,26,16,Yes
7/26/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS18MH,0,0,8166,30,0,No
3/5/14,3.00E+12,ST3000DM001,S1F01MCM,74524726,40,17132,24,0,Yes
8/19/14,3.00E+12,ST3000DM001,S1F01J8B,150409112,0,21009,32,0,Yes
10/15/14,3.00E+12,ST3000DM001,Z1F0L5JQ,16954416,0,19565,28,64,Yes
7/26/13,1.50E+12,ST31500541AS,6XW0NWYA,219551370,0,18234,19,0,No
6/5/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9JR1HUF,1,0,19174,29,0,No
7/6/14,3.00E+12,ST3000DM001,W1F12523,235519664,48224,15175,22,224,Yes
9/10/15,1.60E+11,WDC WD1600AAJS,WD-WCAYUDR75130,0,0,33264,26,0,Yes
5/25/14,3.00E+12,ST3000DM001,S1F03AJC,96079856,9752,16798,28,0,Yes
6/11/15,4.00E+12,ST4000DM000,S300XA58,39858240,0,4399,38,0,No
8/31/15,4.00E+12,ST4000DM000,S300YTA8,205666785,17552,1597,22,0,Yes
11/7/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J33JJR,0,0,31651,33,0,No
7/21/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN1E6J,0,0,2240,32,0,No
5/28/14,3.00E+12,WDC WD30EFRX,WD-WCC4N0386134,746,0,1831,25,1,Yes
5/14/14,3.00E+12,ST3000DM001,W1F08J15,195704224,0,17054,27,0,Yes
10/3/14,3.00E+12,ST3000DM001,S1F0S5M2,20512688,0,17610,29,0,Yes
6/29/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN814J,0,0,1710,25,0,No
9/3/15,5.00E+11,WDC WD5000LPVX,WD-WXE1E842MTRW,0,0,1110,32,0,Yes
11/10/14,4.00E+12,ST4000DM000,Z30111EH,185308024,10,6678,21,542,Yes
5/4/14,3.00E+12,ST33000651AS,Z290WMC3,191979652,0,20504,22,0,No
7/12/15,2.00E+12,Hitachi HDS722020ALA330,JK11A4B8JR51SW,65536,0,37690,35,0,No
4/8/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMLJXJ,0,0,8935,26,0,No
3/13/15,5.00E+11,ST500LM012 HN,S2ZYJ9BF508122,2,0,4038,22,0,No
6/12/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGSTVLJ,0,0,7278,28,0,No
9/13/14,4.00E+12,ST4000DM000,W300J658,157995712,0,8859,20,0,No
1/13/15,4.00E+12,ST4000DM000,Z30066B3,88978744,0,517,29,8,Yes
